Distill/Loss_Train,Time/Q_Update,Distill/Loss_Val,Distill/Label_Accuracy_Train,Distill/Std_Val,Time/Q_Preprocess,Distill/Accuracy_Val,Distill/Entropy_Val,Distill/Entropy_Train,Distill/TotalLoss_Train,Distill/TotalLoss_Val,Time/Q_Log,Train/Value,Time/Buffer,Distill/Label_Accuracy_Val,Distill/Accuracy_Train,Time/Q_Act,Distill/Std_Train,Distill/Mean_Dist_Train,Distill/Mean_Dist_Val,Itr
-1.5490680932998657,0.0,1.5793877840042114,0.0,0.3070676326751709,3.0994415283203125e-05,0.0,0.23818540573120117,-1.1694995164871216,-1.5490680932998657,1.5793877840042114,0.0003809928894042969,2.470481,0.010478019714355469,0.0,0.0,0.010785102844238281,0.0851595550775528,0.04618585854768753,0.5236606597900391,
1.1114559173583984,7.152557373046875e-07,6.945405006408691,0.0,0.3623018264770508,2.7894973754882812e-05,0.0,0.17503586411476135,1.3202890157699585,1.1114559173583984,6.945405006408691,0.0004930496215820312,2.4682236,0.005009174346923828,0.0,0.0,0.012804031372070312,0.926785945892334,0.722517728805542,0.7648727297782898,0
-0.03866308927536011,9.5367431640625e-07,1.1472454071044922,0.0,0.910381555557251,3.5762786865234375e-05,0.0,0.9142196178436279,0.4449969530105591,-0.03866308927536011,1.1472454071044922,0.0006630420684814453,1.9978524,0.004052877426147461,0.0,0.0,0.015802860260009766,0.6149902939796448,0.06911283731460571,0.5922986268997192,1
-0.09598708152770996,0.0,5.007308006286621,0.0,0.8265314698219299,4.410743713378906e-05,0.0,0.41621720790863037,0.2014312744140625,-0.09598708152770996,5.007308006286621,0.00041484832763671875,1.907837,0.004266977310180664,0.0,0.0,0.011502265930175781,0.6953208446502686,0.46367907524108887,1.3194242715835571,2
0.47221991419792175,0.0,0.7073826789855957,0.0,0.5328143835067749,3.695487976074219e-05,0.0,0.6674548387527466,0.7905750274658203,0.47221991419792175,0.7073826789855957,0.0004971027374267578,2.3605163,0.005769014358520508,0.0,0.0,0.012929916381835938,0.5518097281455994,0.3229270875453949,0.2346586287021637,3
-1.2617965936660767,0.0,22.407733917236328,0.0,0.18456053733825684,4.601478576660156e-05,0.0,-0.45610126852989197,-0.7622424960136414,-1.2617965936660767,22.407733917236328,0.0004849433898925781,2.59786,0.004530906677246094,0.0,0.0,0.013036012649536133,0.20226407051086426,0.007848620414733887,0.9185147285461426,4
0.060211777687072754,0.0,18.98331642150879,0.0,0.33505240082740784,4.00543212890625e-05,0.0,0.09536708891391754,0.5432642102241516,0.060211777687072754,18.98331642150879,0.0005888938903808594,2.2389257,0.00587010383605957,0.0,0.0,0.013458251953125,0.788097620010376,0.16689179837703705,1.129345417022705,5
-1.0178171396255493,0.0,-0.9655134677886963,0.0,0.2964596450328827,7.009506225585938e-05,0.0,-0.5564768314361572,-0.5496038198471069,-1.0178171396255493,-0.9655134677886963,0.00044417381286621094,2.8443766,0.004439115524291992,0.0,0.0,0.021698951721191406,0.4097648859024048,0.1414167881011963,0.16401031613349915,6
0.7777554988861084,9.5367431640625e-07,4.3621745109558105,0.0,0.6560723781585693,7.581710815429688e-05,0.0,0.724441647529602,0.7208223342895508,0.7777554988861084,4.3621745109558105,0.00043964385986328125,2.119166,0.006095170974731445,0.0,0.0,0.012736082077026367,0.716890811920166,0.6708356142044067,1.7118782997131348,7
-0.6931359767913818,0.0,23.791887283325195,0.0,0.3534218668937683,3.218650817871094e-05,0.0,-0.13054537773132324,-0.19322790205478668,-0.6931359767913818,23.791887283325195,0.0004260540008544922,1.7158157,0.005600929260253906,0.0,0.0,0.011348962783813477,0.2796391248703003,0.00463307648897171,0.49393317103385925,8
-0.9303717613220215,9.5367431640625e-07,0.718327522277832,0.0,0.15658706426620483,7.200241088867188e-05,0.0,-0.47425055503845215,-0.503432035446167,-0.9303717613220215,0.718327522277832,0.0009431838989257812,2.0431514,0.00615382194519043,0.0,0.0,0.032965898513793945,0.16258075833320618,0.06762431561946869,0.29657644033432007,9
-0.2360587865114212,7.152557373046875e-07,12.469278335571289,0.0,0.3143310546875,0.00016307830810546875,0.0,0.21537184715270996,0.2634850740432739,-0.2360587865114212,12.469278335571289,0.0007491111755371094,2.076748,0.007776021957397461,0.0,0.0,0.019490957260131836,0.3364298939704895,0.010624602437019348,1.1342519521713257,10
-0.5434250831604004,9.5367431640625e-07,4.490227222442627,0.0,0.2844763398170471,7.891654968261719e-05,0.0,0.061495840549468994,-0.0440649688243866,-0.5434250831604004,4.490227222442627,0.0005447864532470703,2.24741,0.006163120269775391,0.0,0.0,0.019309043884277344,0.2570350170135498,0.008006058633327484,0.5871551036834717,11
-1.959299921989441,0.0,16.2945613861084,0.0,0.07343319058418274,4.291534423828125e-05,0.0,-1.4430596828460693,-1.4594413042068481,-1.959299921989441,16.2945613861084,0.0004830360412597656,2.1401887,0.012318849563598633,0.0,0.0,0.016100168228149414,0.06864774227142334,0.001293540233746171,0.5068249106407166,12
-0.7367603182792664,9.5367431640625e-07,12.671975135803223,0.0,0.32750463485717773,4.00543212890625e-05,0.0,-0.5062001943588257,-0.2882302403450012,-0.7367603182792664,12.671975135803223,0.00043702125549316406,2.0659094,0.005232810974121094,0.0,0.0,0.014039993286132812,0.35064953565597534,0.1480085700750351,0.19286972284317017,13
0.4036322236061096,9.5367431640625e-07,4.752375602722168,0.0,0.7203493118286133,0.00010323524475097656,0.0,0.8048805594444275,0.8961665630340576,0.4036322236061096,4.752375602722168,0.0005261898040771484,2.449198,0.008240938186645508,0.0,0.0,0.018229961395263672,0.8955373167991638,0.13415151834487915,0.9166865348815918,14
-1.0164580345153809,0.0,260.24761962890625,0.0,0.277778297662735,5.0067901611328125e-05,0.0,-0.5584912896156311,-0.5288166999816895,-1.0164580345153809,260.24761962890625,0.0004119873046875,2.0710425,0.00751185417175293,0.0,0.0,0.01219320297241211,0.2997657358646393,0.06267215311527252,0.8287864923477173,15
-1.0073609352111816,9.5367431640625e-07,0.05181977152824402,0.0,0.14634904265403748,3.719329833984375e-05,0.0,-0.521432638168335,-0.5076345205307007,-1.0073609352111816,0.05181977152824402,0.00046706199645996094,2.4445498,0.004430294036865234,0.0,0.0,0.013879060745239258,0.14813315868377686,0.003187507390975952,0.21826529502868652,16
-2.191866636276245,0.0,864.8624267578125,0.0,0.050850242376327515,4.410743713378906e-05,0.0,-1.692844271659851,-1.6919498443603516,-2.191866636276245,864.8624267578125,0.00046515464782714844,2.473422,0.014887809753417969,0.0,0.0,0.01568007469177246,0.05163952335715294,0.0002592506352812052,1.4753650426864624,17
0.2628001570701599,0.0,0.35837551951408386,0.0,2.0358059406280518,4.7206878662109375e-05,0.0,0.6801136136054993,0.6973310708999634,0.2628001570701599,0.35837551951408386,0.0004658699035644531,2.6381183,0.0056760311126708984,0.0,0.0,0.014935731887817383,2.0739564895629883,1.0460189580917358,1.3438894748687744,18
0.0847545862197876,0.0,23.13492202758789,0.0,1.224001407623291,4.506111145019531e-05,0.0,0.43234723806381226,0.387769877910614,0.0847545862197876,23.13492202758789,0.00045609474182128906,2.5071568,0.004950046539306641,0.0,0.0,0.011853933334350586,1.277141809463501,1.1113091707229614,1.0444260835647583,19
1.202573537826538,0.0,1.4699081182479858,0.0,1.1670174598693848,3.5762786865234375e-05,0.0,1.432476282119751,1.4645895957946777,1.202573537826538,1.4699081182479858,0.00043702125549316406,2.3676841,0.0061528682708740234,0.0,0.0,0.017120838165283203,1.1855382919311523,0.8884042501449585,0.9967160224914551,20
1.3899208307266235,9.5367431640625e-07,1.5390708446502686,0.0,1.4352385997772217,3.62396240234375e-05,0.0,1.6162209510803223,1.606698989868164,1.3899208307266235,1.5390708446502686,0.0004150867462158203,2.1914554,0.006056308746337891,0.0,0.0,0.012063026428222656,1.4137251377105713,1.1574170589447021,0.7091229557991028,21
0.32230144739151,9.5367431640625e-07,0.8199852705001831,0.0,0.6431951522827148,9.679794311523438e-05,0.0,0.7869251370429993,0.7070033550262451,0.32230144739151,0.8199852705001831,0.0004949569702148438,2.334734,0.00473475456237793,0.0,0.0,0.018033981323242188,0.6085126399993896,0.33208605647087097,0.7621262073516846,22
-0.3098185062408447,1.1920928955078125e-06,3.739720582962036,0.0,0.4394742548465729,6.67572021484375e-05,0.0,0.08440816402435303,0.09871283173561096,-0.3098185062408447,3.739720582962036,0.0004432201385498047,2.4739487,0.005305051803588867,0.0,0.0,0.019041061401367188,0.4407484531402588,0.23979687690734863,0.5769196152687073,23
-1.842835545539856,9.5367431640625e-07,-1.3174431324005127,0.0,0.11438637971878052,3.409385681152344e-05,0.0,-1.2493324279785156,-1.348557710647583,-1.842835545539856,-1.3174431324005127,0.0004699230194091797,2.2097306,0.010641813278198242,0.0,0.0,0.013788938522338867,0.10291900485754013,0.014027322642505169,0.12805064022541046,24
-1.928513526916504,0.0,69.53002166748047,0.0,0.058161333203315735,3.0994415283203125e-05,0.0,-1.437769889831543,-1.4285486936569214,-1.928513526916504,69.53002166748047,0.00045013427734375,2.2191503,0.006346940994262695,0.0,0.0,0.011689901351928711,0.05870040878653526,0.00043014436960220337,0.6974372863769531,25
0.4049767851829529,0.0,12.799935340881348,0.0,1.7948988676071167,4.458427429199219e-05,0.0,0.8244245052337646,0.8235350847244263,0.4049767851829529,12.799935340881348,0.0004150867462158203,2.1809878,0.008032083511352539,0.0,0.0,0.019667863845825195,1.7772934436798096,0.989700973033905,1.5719249248504639,26
-0.33746951818466187,9.5367431640625e-07,23.180147171020508,0.0,1.1689260005950928,4.291534423828125e-05,0.0,-0.2336622178554535,-0.04637002944946289,-0.33746951818466187,23.180147171020508,0.0005958080291748047,2.1863291,0.005143165588378906,0.0,0.0,0.015949726104736328,1.4421170949935913,1.309757113456726,1.4512169361114502,27
1.4855700731277466,9.5367431640625e-07,1.5267688035964966,0.0,1.5122816562652588,7.700920104980469e-05,0.0,1.7247902154922485,1.7236913442611694,1.4855700731277466,1.5267688035964966,0.00040411949157714844,2.262618,0.005179882049560547,0.0,0.0,0.012429952621459961,1.5072338581085205,1.157234787940979,1.25383722782135,28
1.1880426406860352,0.0,1.172782301902771,0.0,1.8288623094558716,9.012222290039062e-05,0.0,1.460727572441101,1.4676915407180786,1.1880426406860352,1.172782301902771,0.0007121562957763672,2.0639555,0.005614042282104492,0.0,0.0,0.037106990814208984,1.962511420249939,1.6893901824951172,0.9922548532485962,29
0.16113346815109253,1.1920928955078125e-06,1.6248586177825928,0.0,0.9258522987365723,4.887580871582031e-05,0.0,0.5440660715103149,0.5547131299972534,0.16113346815109253,1.6248586177825928,0.0006642341613769531,2.0564892,0.0051441192626953125,0.0,0.0,0.022990942001342773,0.9093615412712097,0.5599871873855591,1.1375820636749268,30
-0.07523918151855469,1.1920928955078125e-06,12.917123794555664,0.0,1.1688289642333984,3.600120544433594e-05,0.0,0.21259576082229614,0.2356439232826233,-0.07523918151855469,12.917123794555664,0.0006847381591796875,2.7804232,0.005557060241699219,0.0,0.0,0.01331782341003418,1.1798062324523926,1.0086116790771484,0.9662044048309326,31
